movie_id,actor_id,name,character,gender,order
18122,150734,Aleksey Panin,Napyorstochnik,0,19
18122,1850753,Yuriy Vaksman,Tolstyak,0,20
18122,1596467,Roman Radov,Prints-gertsog,2,21
18122,235424,Vyacheslav Razbegaev,Krysolov,0,22
18122,1000990,Dinmukhamet Akhimov,Begemot,0,23
18122,939328,Boris Romanov,Ekskursovod,0,24
18122,81007,Ignat Akrachkov,Referent Prokurora,2,25
18122,566727,Elena Morozova,Diktor TV,0,26
18122,238692,Daniil Spivakovskiy,Diktor TV,2,27
18122,1858286,Olga Dolinina,Devitsa v ochkakh,0,28
15476,585,Rutger Hauer,Det. John Criton,2,0
15476,169476,Jud Tylor,Karina,1,1
15476,171243,Wil Horneff,Scott,2,2
15476,543847,Germán Legarreta,Shawn,2,3
15476,93602,Antwon Tanner,Kareem,2,4
15476,55637,Brian Hooks,Marcus,2,6
15476,46774,Gwendoline Yeo,Detective Anne Hastings,1,8
15476,155752,Denyce Lawton,Anna,1,9
15476,202946,Ellen Woglom,Sorority Chick Becky,1,10
15476,56457,Aimee Garcia,Jody,1,11
15476,82695,Austin Basis,Crazy Cal,2,12
15476,170436,Cherie Johnson,Roxy,1,13
15476,77262,Jonathan Chase,Brandon,2,14
15476,1174944,Rachel Songer,Jane - Weather Person,1,15
69065,3895,Michael Caine,Henry Stuart Clarke,2,0
69065,94420,Giovanna Ralli,Fé Moreau,1,1
69065,96994,Eric Portman,Richard Moreau,2,2
69065,16381,David Buck,Salinas,2,3
69065,249,Leonard Rossiter,Fillmore,2,4
69065,2289,John Barry,Conductor,0,5
69065,71733,Nanette Newman,The Girl,1,6
104329,15336,Dougray Scott,Lewis Shaler,2,0
104329,30083,Lindsay Duncan,Elaine Middleton,1,1
104329,939,David Schofield,Peter Carmichael,0,2
104329,157818,Kara Tointon,Sarah Barwell,0,3
104329,94958,Iddo Goldberg,Jan Klimowski,2,4
104329,1305993,Joshua Kaynama,Max Shaler,0,5
104329,1833666,Samuel Geker-Kawle,Train Guard,0,6
291155,567557,Joe Cross,Himself,2,1
197489,2222,Beau Bridges,Harry Faversham,2,0
197489,24682,Robert Powell,Jack Durrance,0,1
197489,29540,Simon Ward,William Trench,2,2
197489,10223,Jane Seymour,Ethne Eustace,1,3
197489,19463,Harry Andrews,Gen. Faversham,2,4
197489,20510,Richard Johnson,Abou Fatma,2,5
197489,102375,David Robb,Thomas Willoughby,2,6
14808,25246,Andy Lau,Ge Li,2,0
14808,17121,Ahn Sung-Ki,Xiang Yan-zhong,2,1
14808,64439,Fan Bingbing,Cavalry Chief Yi Yue,1,2
14808,77318,Choi Si-won,Prince Liang Shi,2,3
14808,109435,Wang Zhi-Wen,King of Liang,0,4
262551,1186076,Philippe Lacheau,Franck,2,1
262551,1306309,Alice David,Sonia,1,2
262551,76825,Vincent Desagnat,Ernest,2,3
262551,1186075,Tarek Boudali,Sam,0,4
262551,1291810,Julien Arruti,Alex,2,5
262551,145123,Grégoire Ludig,Paul,0,6
262551,1285939,David Marsais,Jean,0,7
262551,21171,Gérard Jugnot,M. Schaudel,0,8
262551,16921,Clotilde Courau,Mme Schaudel,1,9
262551,66032,Philippe Duquesne,Agent Caillaud,2,10
262551,130454,David Salles,Commissaire Laville,0,11
262551,1577002,Charlotte Gabris,Estelle,0,12
262551,145197,Philippe Brigaud,Monsieur Monet,2,13
58760,3061,Ewan McGregor,Chris (voice),2,0
58760,10882,Rosamund Pike,Daisy (voice),1,1
58760,20766,Richard E. Grant,The Vicar (voice),2,2
58760,9191,Timothy Spall,Churchill (voice),2,3
58760,207,Tom Wilkinson,Goebbels (voice),2,4
58760,10697,Alan Cumming,Hitler (voice),2,5
58760,10920,Tobias Menzies,Captain English / Monty (voice),2,6
58760,67028,Hugh Fraser,BBC Newsreader/ Gaston (voice),2,7
58760,1250,Alexander Armstrong,Red Leader (voice),2,8
58760,39189,Stephen Merchant,Tom (voice),2,9
58760,11213,Pam Ferris,Matron Rutty (voice),1,10
58760,10983,Richard Griffiths,Hermann Goering (voice),2,11
58760,17287,Dominic West,Fiske (voice),2,12
58760,145997,Sanjeev Bhaskar,Rupee/Old Gil/King (voice),2,13
58760,213904,Brian Conley,Stupid Farmer/Zeppelin Crew/Various (voice),2,14
222649,258,Gael García Bernal,Maziar Bahari,2,0
222649,21041,Shohreh Aghdashloo,Moloojoon,1,1
222649,185805,Jason Jones,Jason Jones,0,2
222649,117640,Haluk Bilginer,Baba Akbar,2,3
222649,1208137,Nasser Faris,Haj Agha,0,4
222649,990119,Andrew Gower,Jimmy the avid editor,0,5
222649,3398,Kim Bodnia,Javadi (Rosewater),2,6
222649,89821,Dimitri Leonidas,Davood,2,7
222649,229932,Golshifteh Farahani,Maryam,1,8
222649,120932,Claire Foy,Paola,1,9
237791,566882,Ghilherme Lobo,Leonardo,2,0
237791,566884,Fábio Audi ,Gabriel,2,1
237791,553532,Selma Egrei,Maria,0,2
237791,566883,Tess Amorim,Giovana,0,3
237791,1054884,Eucir de Souza,Carlos,0,4
237791,1272189,Júlio Machado,Professor,0,5
237791,1272190,Naruna Costa,Professora,0,6
140222,96066,Liam Hemsworth,Mickey Wright,2,0
140222,20374,Teresa Palmer,Candace,1,1
140222,145836,Aimee Teegarden,Juniper / Jane,1,2
140222,84300,Chris Lowell,Peter,2,3
140222,986808,Wyatt Russell,Topher,0,4
140222,205335,Max Adler,Burns,2,5
140222,970216,Austin Stowell,Dalton Joiner,2,6
140222,1561416,Chris Newman,LT. Johnson,2,7
188538,6279,Alexis Bledel,Molly,1,0
188538,69899,Zachary Levi,Gus,2,1
188538,28044,Merritt Wever,Lucy,1,2
188538,8689,Barry Shabaka Henley,Baptiste,2,3
188538,66636,Valerie Azlynn,Jolene,1,4
188538,1597992,Chris Conner,Lazlo,2,5
188538,1680208,Treasure White,Roller skate girl,1,6
188538,97446,James DuMont,Dr. Felton,2,7
298077,49735,Aidan Gillen,Master,2,1
298077,1323109,Aisling Franciosi,Apprentice,1,2
58700,86889,Son Ye-jin,Yobi,1,0
58700,117377,Ryu Deok-hwan,Hwang Geum-ee,2,1
183113,106242,Nick Zedd,Kid,0,0
183113,6401,Rockets Redglare,Detective,2,1
90978,4958,Henry Fonda,Tommy Turner,2,0
90978,8725,Olivia de Havilland,Ellen Turner,1,1
90978,30269,Joan Leslie,Patricia Stanley,1,2
90978,2672,Jack Carson,Joe Ferguson,2,3
90978,8728,Eugene Pallette,Ed Keller,2,4
90978,43823,Herbert Anderson,Michael Barnes,2,5
90978,11498,Hattie McDaniel,Cleota,1,6
90978,132536,Ivan F. Simpson,Dean Frederick Damon (as Ivan Simpson),0,7
90978,96850,Don DeFore,Wally Myers,0,8
52853,30111,Bud Abbott,Doc,2,0
52853,29642,Lou Costello,Wishy,2,1
52853,82407,Kathryn Grayson,Rita Winslow,1,2
52853,103671,John Carroll,Ricardo Montera,2,3
52853,126678,Patricia Dane,Lucette Brunswick,1,4
52853,48962,Tom Conway,Maurice Craindall,2,5
52853,89527,Peter Whitney,Jake,2,6
52853,10411,Barry Nelson,Harry Gantley,2,7
143453,106242,Nick Zedd,Man / Woman,0,0
244001,115128,Bo Burnham,Himself,2,0
183127,104497,Lydia Lunch,Herself,1,0
183127,106242,Nick Zedd,Himself,0,1
203766,3061,Ewan McGregor,Himself,2,0
203766,69751,Charley Boorman,Himself,2,1
284246,31656,Andy Bichlbaum,,2,1
284246,31655,Mike Bonanno,,2,2
103528,83391,Dolores Hart,Herself,1,0
79475,142294,Jason Butler Harner,Michael,2,0
79475,212828,Cheyenne Jackson,Daniel,2,1
79475,15887,Julia Ormond,Karen,1,2
79475,7796,Illeana Douglas,Trish,1,3
256913,1957,Sophie Marceau,Elsa,1,0
256913,33161,François Cluzet,Pierre,0,1
256913,229568,Lisa Azuelos,Anne,1,2
256913,1360678,Jonhatan Cohen,Marc,0,3
256913,143596,Niels Schneider,Hugo,2,4
256913,47826,Alexandre Astier,Eric,0,5
256913,205260,Emily Butterfield,Jille,0,6
256913,1530854,Sarah Naudi,Jeune fille vestiaire,1,7
256913,1366322,Arthur Benzaquen,Julien,0,8
256913,586624,Stéphanie Murat,Valérie,1,9
256913,1419813,Olivia Côte,Caro,0,10
256913,1458318,Syrus Shahidi,Un ami de Julien,0,11
256913,1430853,Lily Taïeb,Lily,0,12
256913,1529061,Jules Benchetrit,Louis,0,13
256913,1799614,Tatiana Khayat,Lola,0,14
256913,1668006,Stylane Lecaille,Ben,0,15
256913,1799616,Thaïs Alessandrin,Jeanne,0,16
256913,1799620,Yasmine Lavoine,Julie,0,17
256913,1799622,Martine Montgermont,Femme festival 1,0,18
256913,1799621,Daisy Miotello,Femme festival 2,0,19
256913,1799619,Sophie Baignères,Sosie Elsa,0,20
256913,1595082,Ivan Taieb,Michel,0,21
256913,1404606,Christian Valsamidis,Christian,0,22
256913,1813179,Lukas Laffarge,Quentin,0,23
256913,164431,Amir Arison,"Almos, réceptionniste hôtel Londres",0,24
256913,1266633,Nigel Boyle,Le marié,0,25
256913,1813168,Rob Mayzes,Bass Guitarist,0,26
256913,1295992,Stuart Matthews,Guitarist (uncredited),0,27
256913,1295991,Simon DeSilva,Station Traveller (uncredited),0,28
256913,1295990,Glenn Webster,Wedding Guest (uncredited),0,29
209361,55466,James Corden,Paul Potts,2,0
209361,237020,Alexandra Roach,Julz,1,1
209361,477,Julie Walters,Yvonne,1,2
209361,17782,Colm Meaney,Roland Potts,2,3
209361,62932,Jemima Rooper,Hydrangea,1,4
209361,1711,Mackenzie Crook,Braddon,2,5
209361,589651,Trystan Gravelle,Matthew,2,6
209361,189433,Sion Tudor Owen,Choirmaster,2,7
209361,126042,Alex MacQueen,Dr. Thorpe,0,8
209361,1283880,Miriam Lucia,Signora Fiorentino,0,9
22609,35776,Rani Mukerji,Veera Kaur / Veer Pratap Singh,1,0
22609,78245,Shahid Kapoor,Rohan Kapoor,2,1
22609,6217,Anupam Kher,Vikram Singh (Vicky),2,2
22609,11861,Dalip Tahil,Liyaqat Ali Khan (Lucky),2,3
22609,86031,Rakhi Sawant,Shanno Amritsari,1,4
22609,89148,Sherlyn Chopra,Soniya Saluja,0,5
22609,55070,Vrajesh Hirjee,Chamkila,2,7
22609,85592,Poonam Dhillon,Yamini Singh,0,8
22609,1641536,Shonali Nagrani,Shonali Nagrani,0,10
22609,86025,Shri Vallabh Vyas,Home Minister Parimal Chaturvedi,2,11
288691,1276,Patricia Clarkson,Celia Green,1,1
288691,205854,Zachary Booth,Theo Green,2,2
288691,33528,Joseph Cross,Roger Green,2,3
288691,210773,Rutina Wesley,Nora Finley-Perkins,1,4
288691,17413,Julio Oscar Mechoso,Hector Castillo,2,5
288691,51533,Fran Kranz,Sean Oakes,2,6
288691,111518,Devon Graye,Luke Caswell,0,7
288691,140369,Alexia Rasmussen,Vanessa Sanford,1,8
288691,68109,Sheila Kelley,Vivian,1,9
288691,5960,Mary Kay Place,Jeannie,1,10
288691,80415,Judith Light,Veronika Goss,1,11
288691,15824,Chris Mulkey,Malcolm Green,2,12
288691,27584,Julie Carmen,Maria Castillo,1,13
288691,34195,Jayma Mays,Blake Curtis,1,14
285843,1276,Patricia Clarkson,Helen Matthews,1,1
285843,100,Scott Speedman,William,2,2
285843,3129,Tim Roth,Tom,2,3
285843,540,Callum Keith Rennie,James,2,4
282848,136532,Matt Smith,The Doctor,2,1
282848,1080542,Jenna Coleman,Clara Oswald,1,2
282848,12982,Peter Capaldi,The Doctor,2,3
282848,543261,Karen Gillan,Amy Pond,1,4
20789,10135,Jesse James,Jason McIntyre,2,0
20789,10136,Reiley McClendon,Kyle Barrett,2,1
20789,9045,Stephen Baldwin,Silvio Esposito,2,2
20789,3197,Tom Sizemore,Angelo Esposito,2,3
20789,88124,Jesse Plemons,Bully #1,2,4
20789,1518644,David H. Stevens,Jack,0,5
204768,16927,Gérard Depardieu,Jacky,2,0
204768,234022,Atmen Kelif,Momo,2,1
204768,41035,Edouard Baer,Stéphane Darcy,2,2
204768,118178,Virginie Efira,Caroline Fernet,1,3
204768,24832,Daniel Prévost,René Martinez,2,4
204768,71377,Bruno Lochet,Zézé,2,5
204768,17463,Carole Franck,Isa,0,6
204768,24629,Michel Galabru,Louis Cabanel,2,7
201759,16927,Gérard Depardieu,Lionel Kasdan,2,0
201759,51508,JoeyStarr,Frank Salek,0,1
201759,587159,Héléna Noguerra,Angela Colson,1,2
201759,25282,Marthe Keller,Laura Bernheim,1,3
201759,21177,Thierry Lhermitte,Vernoux,2,4
201759,1033671,Corinne Masiero,Monique Mendez,1,5
201759,5266,Rüdiger Vogler,Franz Hartmann,0,6
201759,36925,Mathieu Carrière,Peter Hansen,2,7
201759,1632528,Patrick Mimoun,Archiviste jeune,2,8
202215,69221,Marilou Berry,Rose,1,0
202215,136761,Nathalie Baye,Colette,1,1
202215,18177,André Dussollier,Richard,2,2
202215,219708,Audrey Fleurot,Jessica,1,3
202215,1033671,Corinne Masiero,Viviane,1,4
202215,2412,Isabelle Nanty,Sandrine Pédrono,1,5
202215,131308,Cyril Gueï,Jonathan,0,6
283726,123989,Anaïs Demoustier,Claire,0,1
283726,17497,Romain Duris,David,2,2
283726,147041,Raphaël Personnaz,Gilles,0,3
283726,151180,Isild Le Besco,Laura,1,4
283726,9893,Aurore Clément,"Liz, la mère de Laura",1,5
283726,37650,Jean-Claude Bolle-Reddat,"Robert, le père de Laura",2,6
283726,1690042,Claudine Chatel,La nounou,1,7
283726,1690043,Anita Gillier,Infirmière,1,8
283726,1522063,Alex Fondja,Aide-soignant,2,9
283726,1033625,Zita Hanrot,Serveuse restaurant,1,11
283726,1690062,Anna Monedière,Claire 7 ans,1,12
283726,1690063,Mayline Dubois,Laura 7 ans,1,13
283726,1690068,Brune Kalnykow,Lucie 7 ans,1,14
283726,1318257,Sébastien Pouderoux,Collègue Claire,0,15
283726,1690069,Anne-Laure Gruet,Collègue Claire,1,16
283726,4387,François Ozon,Homme cinéma,2,17
283726,1471581,Cédrick Spinassou,Curé mariage,2,18
283726,1164979,Valérie de Monza,Directrice école,1,19
283726,1471573,Axel Bry,Père Claire,2,20
283726,1480809,Sylvie Degryse,Mère Claire,1,21
283726,1644525,Yves Girard,Conducteur voiture,2,22
283726,1649191,Jonathan Louis,Un homme en soirée,2,23
13835,1811,Randy Quaid,Reuben,2,0
13835,449,Jay Baruchel,Andy Hayes,2,1
140818,76556,Pål Sverre Hagen,Sigurd Svendsen,2,0
140818,73637,Nicolai Cleve Broch,Allan,2,1
140818,71186,Bjørn Sundquist,Leif,2,2
140818,55885,Sofia Helin,Elisabeth,1,3
140818,563051,Maria Annette Tanderød Berglyd,Ragnhild,0,4
140818,1261967,Julian Podolski,Brage,2,5
140818,79333,Terje Strømdahl,Museum director,2,7
140818,930582,Stefan Cronwall,Viking,0,8
140818,1042521,Vera Rudi,Åsa,1,9
140818,92429,Jens Hultén,Viking king,0,10
140818,1787981,Tom Aksel Mathisen,Sponsormannen,0,11
140818,625117,Marika Enstad,Sponsorkvinnen,0,12
140818,76553,Kyrre Haugen Sydness,Sponsorsjef,2,13
29596,113,Christopher Lee,Col. Charles Bingham,2,0
29596,5,Peter Cushing,Sir Mark Ashley,2,1
29596,94156,Diana Dors,Anna Harb,1,2
29596,104311,Georgia Brown,Joan Foster,1,3
29596,96176,Keith Barron,Dr. Haynes,2,4
29596,104312,Gwyneth Strong,Mary Valley,0,5
29596,68686,Fulton Mackay,Cameron,2,6
29596,19197,John Robinson,Lord Fawnlee,2,7
29596,5658,Michael Gambon,Insp. Grant,2,8
29596,29659,Duncan Lamont,Dr. Knight,2,9
29596,99905,Kathleen Byron,Dr. Rose,1,10
17963,5713,Chris Wedge,Scrat (voice),2,0
205775,74568,Chris Hemsworth,Owen Chase,2,0
205775,239996,Benjamin Walker,George Pollard,2,1
205775,2037,Cillian Murphy,Matthew Joy,2,2
205775,2039,Brendan Gleeson,Old Thomas Nickerson,2,3
205775,17064,Ben Whishaw,Herman Melville,2,4
205775,20057,Michelle Fairley,Mrs. Nickerson,1,5
205775,1136406,Tom Holland,Young Thomas Nickerson,2,6
205775,220448,Paul Anderson,Thomas Chappel,2,7
205775,964834,Frank Dillane,Owen Coffin,2,8
205775,119783,Joseph Mawle,Benjamin Lawrence,2,9
205775,1543010,Edward Ashley,Barzallai Ray,0,10
205775,1155724,Sam Keeley,Ramsdell,0,11
205775,1388917,Osy Ikhile,Richard Peterson,0,12
205775,86045,Gary Beadle,William Bond,2,13
205775,1833,Jamie Sives,Isaac Cole,2,14
205775,1583579,Morgan Chetcuti,Sheppard,0,15
205775,115679,Charlotte Riley,Peggy,1,16
205775,26121,Nicholas Jones,Pollard Senior,0,17
205775,20425,Donald Sumpter,Paul Macy,2,18
205775,19903,Richard Bremmer,Benjamin Fuller,2,19
205775,31384,Jordi Mollà,Spanish Captain,2,20
205775,1374337,Hayley Joanne Bacon,Nantucket Townswoman,0,21
205775,1462426,Andrew Crayford,Customs Officer,0,22
205775,1543009,Claudia Newman,Nantucket Townswoman,0,23
205775,1371439,Daniel Westwood,Nantucket Passenger,0,24
205775,1233266,Andy Wareham,John Sanborn,0,25
66129,16922,Jean-Paul Rouve,Jeff Tuche,0,0
66129,2412,Isabelle Nanty,Cathy Tuche,1,1
66129,73264,Claire Nadeau,Mamie Suze,1,2
66129,544683,Théo Fernandez,Donald,0,3
66129,544684,Sarah Stern,Stéphanie,0,4
66129,544685,Pierre Lottin,Wilfried,0,5
66129,180962,Fadila Belkebla,Mouna,0,6
66129,544686,David Kammenos,Omar,0,7
66129,544687,Sami Outalbali,Jean-Wa,0,8
66129,82314,Karina Testa,Salma,1,9
114324,14485,Norman Kerry,,2,0
114324,14484,Mary Philbin,,1,1
114324,940168,Cesare Gravina,,2,2
77348,78463,Gary Graham,Detective Matt Sikes,2,0
77348,155996,Eric Pierpoint,George Francisco,2,1
77348,168241,Michele Scarabelli,Susan Francisco,1,2
77348,169310,Lauren Woodland,Emily Francisco,1,3
77348,158355,Sean Six,Buck Francisco,0,4
81244,78463,Gary Graham,Detective Matt Sikes,2,1
81244,155996,Eric Pierpoint,George Francisco,2,2
81244,168241,Michele Scarabelli,Susan Francisco,1,3
81244,103582,Terri Treas,Cathy Frankel,1,4
81244,169310,Lauren Woodland,Emily Francisco,1,5
81244,158355,Sean Six,Buck Francisco,0,6
81244,18704,Joe Lando,Rick Shaw,2,7
50291,78463,Gary Graham,Detective Matt Sikes,2,1
50291,155996,Eric Pierpoint,George Francisco,2,2
50291,168241,Michele Scarabelli,Susan Francisco,1,3
50291,103582,Terri Treas,Cathy Frankel,1,4
50291,169310,Lauren Woodland,Emily Francisco,1,5
50291,158355,Sean Six,Buck Francisco,0,6
50291,20386,Jason Behr,Randy,2,7
50291,18978,David Faustino,Felix Nativadad,2,8
87235,55636,Donald Sutherland,Westlake,2,0
87235,5251,Jack Warden,Garvey,2,1
87235,2228,Sean Penn,Dillard,2,2
87235,12900,Wallace Shawn,Turtle,2,3
251736,17881,Jason Schwartzman,Philip,2,0
251736,32798,Elisabeth Moss,Ashley,1,1
251736,378,Jonathan Pryce,Ike,2,2
251736,78080,Krysten Ritter,Melanie,1,3
251736,512079,Joséphine de la Baume,Yvette,1,4
251736,76999,Jess Weixler,Holly,1,5
251736,582722,Kate Lyn Sheil,Nancy,1,6
251736,228141,Dree Hemingway,Emily,1,7
251736,1090132,Keith Poulson,Josh,0,8
251736,1106408,Samantha Jacober,Mona,0,9
251736,1141413,Craig Butta,Lowlife at Bar,0,10
251736,1422571,Steven Boyer,Parker,2,11
251736,1077345,Jennifer Kim,Girl on Stairs (uncredited),1,12
251736,1269910,Ching Hoh-Wai,Helen (uncredited),1,13
79151,150899,AngelaBaby,,1,1
79151,126778,Eddie Peng,,2,2
117678,100371,Claire Keim,Olivia,1,0
117678,25348,Mathieu Delarive,Mathieu,2,1
117678,21577,Julie-Anne Roth,Marie-Lou,1,2
117678,1069635,Sophie de Fürst,Olivia (jeune),0,3
117678,19362,Marc Rioufol,Père de Olivia,0,4
117678,1175822,Marie-Armelle Deguy,Mère de Olivia,0,5
117678,1070631,Pénélope-Rose Lévèque,Iris,1,6
198130,146718,Julien Doré,Alex,0,0
198130,1139651,Yacine Belhousse,Erik,0,1
198130,219708,Audrey Fleurot,Martine Georges,1,2
198130,129765,Jonathan Cohen,Pascal,0,3
198130,223532,Grégory Gadebois,JP,2,4
170522,34676,Roger Carel,Astérix (voice),2,0
170522,47826,Alexandre Astier,Centurion (voice),0,1
170522,145231,Lionnel Astier,Cétautomatix (voice),2,2
170522,225853,Serge Papagalli,Abraracourcix (voice),0,3
170522,77929,François Morel,Ordralfabétix (voice),2,5
170522,47829,Elie Semoun,Cubitus (voice),0,6
170522,1152669,Guillaume Briat,Obélix (voice),0,7
170522,25347,Lorànt Deutsch,Anglaigus  (voice),2,8
170522,4275,Alain Chabat,Senator Prospectus (voice),2,9
170522,114953,Géraldine Nakache,Dulcia (voice),0,10
170522,56226,Florence Foresti,Bonemine (voice),1,11
170522,93532,Laurent Lafitte,Duplicatha (voice),2,12
170522,1115077,Baptiste Lecaplain,Gladiator (voice),0,13
170522,587147,Brice Fournier,Senator (voice),0,14
170522,1033622,Pascal Demolon,Cordius (voice),0,15
42332,7633,Leslie Nielsen,Santa Claus,2,0
42332,163537,Steven Eckholdt,Peter Albright,2,1
42332,15905,Robyn Lively,Claire Dreyer,1,2
42332,110550,Max Morrow,Zack Dreyer,2,3
42332,2681,Erik Knudsen,Nasty Boy,0,4
63484,31078,Tatsuya Fujiwara,Yuki Satoshihisa,2,0
63484,83526,Haruka Ayase,Shoko Suwamei,1,1
63484,224664,Satomi Ishihara,Biyoru Sekimizu,1,2
63484,92487,Tsuyoshi Abe,Takehiro Osako,0,3
63484,87085,Aya Hirayama,Wakana Tachibana,0,4
63484,27791,Shinji Takeda,Sousuke Iwai,2,5
63484,226830,Nagisa Katahira,Sawako Fuchi,0,6
63484,118982,Kinya Kitaoji,Yoshi Ando,0,7
63484,1115921,Takuro Ohno,Setsuzin Maki,0,8
63484,1115922,Masanori ishii,Munehiro Nishino,0,9
184992,67323,Margherita Buy,Irene,1,0
184992,65571,Stefano Accorsi,Andrea,2,1
184992,67174,Fabrizia Sacchi,Silvia,0,2
184992,78538,Gianmarco Tognazzi,Tommaso,0,3
184992,129636,Alessia Barela,,0,4
184992,72305,Lesley Manville,Kate Sherman,1,5
34651,82216,Robert Taylor,Lance Poole,2,0
34651,4343,Louis Calhern,Verne Coolan,2,1
34651,93944,Paula Raymond,Orrie Masters,1,2
34651,84233,Marshall Thompson,Rod MacDougall,2,3
34651,100918,James Mitchell,Red Rock,2,4
34651,30512,Edgar Buchanan,Zeke Carmody,2,5
34651,82835,Rhys Williams,Scotty MacDougall,2,6
34651,20369,Spring Byington,Mrs. Masters,1,7
34651,100945,James Millican,Ike Stapleton,2,8
34651,105018,Bruce Cowling,Lt. Grimes,2,9
34651,103176,Fritz Leiber,Mr. Poole,2,10
34651,95668,Harry Antrim,Dr. C.O. MacQuillan,0,11
34651,113710,Chief John Big Tree,Thundercloud,0,12
237796,24683,Jacques Weber,Don Juan,2,0
237796,35211,Michel Boujenah,Sganarelle,2,1
237796,4885,Emmanuelle Béart,Elvire,0,2
237796,955,Penélope Cruz,Mathurine,1,3
237796,17006,Ariadna Gil,Charlotte,1,4
237796,27978,Denis Lavant,Pierrot,2,5
237796,2369,Michael Lonsdale,Don Luis,2,6
237796,39884,Jacques Frantz,Don Alonse,2,7
237796,1318456,Pierre Gérard,Carlos,0,8
109441,3381,Glenn Ford,Lt. J.G. Max Siegel,2,0
109441,91639,Gia Scala,Melora Alba,1,1
109441,12313,Earl Holliman,Adam Garrett,2,2
109441,12309,Anne Francis,Lt. Alice Tomlen,1,3
109441,4966,Keenan Wynn,Gordon Ripwell,2,4
109441,8632,Fred Clark,Lt. Cmdr. Clinton T. Nash,2,5
109441,44714,Eva Gabor,Deborah Aldrich,1,6
109441,6725,Russ Tamblyn,Ens. Tyson,2,7
109441,121766,Jeff Richards,Lt. Ross Pendleton,2,8
109441,3442,Mickey Shaughnessy,Farragut Jones,2,9
109441,20624,Mary Wickes,Janie,1,10
109441,119381,Howard Smith,Admiral Junius Boatwright,2,11
109441,3461,Jack Albertson,Rep. George Jansen,0,12
109441,54683,Charles Watts,Rep. Arthur Smithfield,0,13
180607,10696,Famke Janssen,Mary,1,0
180607,4691,James Gandolfini,Bailey,2,1
180607,205797,Maria Dizzia,Susan,1,2
180607,37154,John Magaro,Martin,2,3
180607,35082,Gabrielle Lazure,Brigitte Lebeau,1,4
164073,12149,Richard Widmark,Dan Lunceford,2,0
164073,17753,Lionel Barrymore,Captain Bering Joy,2,1
164073,923,Dean Stockwell,Jed Joy,2,2
164073,30228,Cecil Kellaway,Slush Tubbs,2,3
164073,30234,Gene Lockhart,Andrew L. Bush,2,4
164073,85988,Berry Kroeger,Manchester,2,5
164073,53010,John McIntire,Thatch,2,6
164073,4073,Harry Morgan,Britton (as Henry Morgan),2,7
164073,11502,Harry Davenport,Benjamin Harris,2,8
164073,34320,Paul Harvey,Capt. John Briggs,0,9
164073,3338,Jay C. Flippen,Luke Sewell,2,10
27996,31031,Kyla Pratt,Maya Dolittle,1,0
27996,9979,Peter Coyote,President Sterling,2,1
27996,27110,Malcolm Stewart,Chief Dorian,2,2
27996,153818,Christine Chatelain,Selma,1,3
27996,1230713,Niall Matter,Cole Fletcher,0,4
27996,5354,Kwesi Ameyaw,Książę Tharoor,2,5
27996,208143,Elise Gatien,Courtney Sterling,1,6
27996,80405,Karen Holness,Lisa Dolittle,1,7
27996,20180,Stephanie Belding,Doris Park-Weaver,1,8
66018,25246,Andy Lau,Yeung Kwun,2,0
66018,56816,Michelle Reis,Sum Yu,0,1
66018,20519,Simon Yam,Gay Man on Bus,2,2
66018,240171,Gordon Liu Chia-Hui,Gov. Li,0,3
66018,82401,Adam Cheng,Wong Kei-Ying,2,4
66018,1134729,William Ho Ka-Kui,Yuen Sai Hoi,2,5
66018,544473,Willie Chi,Wong Fei-Hung,0,6
116385,2753,Burl Ives,Judge Bruce Mallory Sullivan,2,0
116385,7632,Shelley Winters,Nellie Romano,1,1
116385,100318,James Darren,Nick Romano,2,2
116385,3830,Jean Seberg,Barbara Holloway,1,3
116385,1793,Ricardo Montalban,Louie Ramponi,2,4
116385,543105,Ella Fitzgerald,Flora,1,5
116385,24827,Rodolfo Acosta,Flora,2,6
116385,2644,Philip Ober,Grant Holloway,2,7
116385,96498,Jeanne Cooper,Fran,1,8
116385,174624,Bernie Hamilton,Goodbye George,2,9
116385,120447,Walter Burke,Wart,2,10
116385,108298,Marjorie Stapp,Ruthie,1,11
171594,108991,Charles Korvin,Arsene Lupin,2,0
171594,78052,Ella Raines,Stacie Kanares,1,1
171594,30686,J. Carrol Naish,Ganimard,2,2
171594,97279,George Dolenz,Dubose,2,3
171594,25173,Gale Sondergaard,Bessie Seagrave,1,4
171594,19329,Miles Mander,Charles Seagrave,2,5
76815,531571,Jeneta St. Clair,Cheryl,1,0
76815,531569,Lisa Younger,Lexi,1,1
76815,531566,Melissa Johnston,Sue,1,2
76815,122504,Morgan Benoit,Jake,2,3
76815,1296595,Myko Olivier,Eric,0,4
76815,1486498,Matthew Keoki Miller,Frank,0,5
76815,1526868,Lee Doud,Troy,2,6
76815,1530193,Wolfie Trausch,Chris,0,7
76815,1613302,Irec Hargrove,Rod,2,8
76815,1072142,Alex Arleo,Jeremy,2,9
76815,1581190,Joseph David-Jones,Brian,2,10
76815,935263,Andre Meadows,Tom,0,11
76815,1246933,Erika Jordan,Sister Theresa,1,12
76815,1613249,Natasha Rose Capener,Mariella,1,13
76815,222882,Dylan Vox,Father John,2,14
76815,99000,Kevin Yarbrough,The Priest,2,15
